174	7756 267| | 2746
175	7 1267 260| 26 , | 1111
175	7 1267 260| 28 , | 8206 1755 8207 1973 86
176	1772| 894 , | 7 145 3877
176	1772| 894 , 26 , | 41523 4821
176	1786| 1167 , 28 , | 1772
176	1786| 4907 , 132 , | 509
176	1755| 571 , | 7 419 1608 4 9287
176	1755| 571 , | 1786
176	1786| 4907 , | 3040
176	1786| 4907 , 13 , | 3024
178	3173 3217| 10 , 41691 , | 62693 779
178	3173 3217| 26 , | 775 658
178	43126| 10 , 21927 , 4 , | 1698 23378
178	43126| 10 , 21927 , 26 , | 2097
178	18 581| | 2 60429
178	18 581| | 3173 3217
179	713 4 1021| 132 , | 5034
179	713 4 1021| | 18 1837 10810
180	12440| 28 , | 75571 41232 26 2572 4089
180	18 101| 586 10 1144 , | 12440
180	18 101| 586 10 1144 , 26 , | 1149
181	18 222 154 2568 592| 586 216 , 13 , 42 , | 4357
181	18 222 154 2568 592| 586 216 , | 122 8307
181	4357| 9021 , 49 , | 8627
181	449 145 2568| 325 , | 154066
182	7 52321 154067 4 18 904| 49 , | 727 42 742 349
182	7 52321 154067 4 18 904| | 1676
182	404| 1062 1738 26 , | 7 52321 154067 4 18 904
183	7 18110 6144 367| 951 , | 18 261 4 37133
183	18 342 216| 3939 , 3216 , 42 , 2860 , | 35430 154069
184	26062 30989| 586 10 1264 28 , | 18 756 4 1269 27726 26 12125
184	26062 30989| 26 , | 4577
184	253| 216 606 , | 26062 30989
185	7 1405| 2740 , | 2456 1718
185	7 1405| 2740 , | 253
185	3021 3022| 1173 , 42 , | 7 1405
185	3021 3022| 1173 , | 253
186	45 10 1206| 4128 , 149 , | 7910
186	10215| 26 , | 3303 11113
186	45 10 1206| 4128 , 49 , | 6820 154 1003 4124
187	775 1087| 1114 , 3786 , | 18 2651
187	18 1595 1086| 1321 , 338 , | 404 1062 10
188	3491 1834| 149 , 93 , 2 , 1144 , | 134492 34601
188	3491 1834| 149 , 93 , 2 , 1144 , 4 , | 154071
188	3491 1834| 149 , 93 , 2 , 1144 , | 18 550
188	4420 69576| 3689 , 26 , 42 , 49 , | 3491 1834
188	3491 1834| 149 , 93 , 2 , 1144 , | 18 6632 4 3234
188	7 1098 4 9636| 28 , | 6646
188	18 615 4 18| 427 , 26 , | 7 2635 885
188	18 615 4 18| 885 , 6 , | 6646
188	4420 69576| 3689 , | 9636
189	3769| 149 , | 10 1410
189	3769| 132 , | 7 6146
189	2940 163 586 10 1264| 26 , | 24502
190	129 4 18| 4 , | 18 77 8570 4187
191	7 20 35453| 28 , | 154074 26 348
192	1302| 10 , 2464 , 1 , 483 , | 727
193	5271| 433 , | 142 143
193	7779 63552| 49 , | 39415
193	7779 63552| | 5271
193	5271| 433 , | 808
193	5271| 433 , | 1069 4957 605
194	427 338 755| 660 , 338 , 5861 , 132 , 3428 , 285 , 10 , 1371 , | 7 1400 516
194	427 338 755| 660 , 338 , 5861 , 132 , 3428 , | 874 4 151 152 515
194	427 338 755| 660 , 338 , 5861 , 132 , 3428 , | 269
194	427 338 755| 660 , 338 , 5861 , 132 , 3428 , | 930
194	427 338 755| | 7 4961
194	427 338 755| 136 , | 1934 1384
194	427 338 755| 660 , 338 , 5861 , 132 , 3428 , 26 , | 151 152 500
194	427 338 755| 660 , 338 , 5861 , 132 , 3428 , | 2097
195	10794 1457| 894 , | 1872
195	10794 1457| 894 , 26 , | 315
195	10794 1457| 894 , | 27 2118
196	404 10 1794| 363 , 1619 , 557 , | 13909
196	154076 5871| 28 , | 321
196	154076 5871| 26 , | 151 152 515 154 1561 304
196	404 10 1794| 363 , 1619 , 20153 , | 154076 5871
196	404 10 1794| 363 , 1619 , 4 , | 12757
196	154076 5871| 26 , | 963
196	404 10 1794| 149 , | 18 3505
196	404 10 1794| 363 , 1619 , 132 , | 3389
196	404 10 1794| 363 , 1619 , 26 , | 1508
196	404 10 1794| 363 , 1619 , 132 , | 692
197	18 154077 4282| 10 4470 , 2803 , 216 , 216 , 4259 , 132 , | 18 389 154 10823
197	18 154077 4282| 10 4470 , 2803 , 216 , 216 , 4259 , | 18 5620
197	18 154077 4282| 10 4470 , 2803 , | 408 409
197	18 154077 4282| 10 4470 , 2803 , 149 , | 18 2662 4 151 152 515
197	18 154077 4282| 10 4470 , 2803 , 216 , 149 , | 389
197	18 154077 4282| 10 4470 , 2803 , 216 , 216 , 4259 , | 18 4626
198	45133| 27001 , 1795 , 3219 , 4 , | 20154 488
198	45133| 27001 , 1795 , 3219 3690 , | 18 6193 2397
198	45133| 27001 , | 7 3410 3048
198	45133| 27001 , 1795 , | 1579 10302 1999
198	45133| 27001 , 1795 , 216 3909 , | 18 15713 536 101
198	45133| 27001 , 1795 , 216 3909 , 176 , | 1870
200	3480 12028| | 3992
200	3480 12028| 132 , | 18 949 4 7 30
200	3480 12028| 10 3396 149 1102 13 , | 3791 3792 3033 3034 4 1755
200	3480 12028| | 458
201	324| 757 , 26 , 9329 , 42 , 606 , 331 , | 142 143
201	324| 757 , 26 , 9329 , | 18 7005 12802
201	324| 757 , 26 , 9329 , 3127 , | 7881 15241
201	324| 757 , 26 , 9329 , 42 , 606 , 331 , | 126110 16020 1899
201	1899| 28 , | 15872 15873 26 5414
202	1911 615| 785 , 13 , | 7 154079
202	1911 615| 785 , | 18 357
203	41 470| 1299 , | 2426
203	4125 1721| 2262 , 42 , 216 , | 18 3942
203	4125 1721| 2262 , | 1485
203	4125 1721| 4 , | 3911 41
204	7 22981 15896 2397| 566 , 2027 , | 2572 4089
204	7 22981 15896 2397| 566 , 2027 , | 181
204	7 22981 15896 2397| 566 , 2027 , 6 , | 68
204	7 22981 15896 2397| 243 , | 18 488 154 4392 2692
204	7 22981 15896 2397| 26 , | 151 152
204	7 22981 15896 2397| 243 , | 1427 1658
204	7 22981 15896 2397| 566 , 149 , | 151 6527
205	523 1213| 216 , 845 , 26 , 775 , 325 , | 154082
205	523 1213| 216 , 845 , | 10982 390
205	523 1213| 216 , 845 , 26 , 775 , 49 , | 1597
205	523 1213| 216 , 845 , 26 , 775 , 149 , | 2188 297
205	523 1213| 216 , 845 , 26 , 775 , 26 , | 256 557 4637
206	7 34049 1822| 258 , | 7 3117 4673
206	92022 4921| 49 , | 1870
206	7 72514 116228 44055| 1347 , 42 , 642 , | 18 228 4 154083
206	18 228 4 154083| 49 , | 7218
206	7 72514 116228 44055| 1347 , 26 , | 18 56 4 7 3189
206	7 1757 2610| 258 , | 3189
208	18 1822 4 18 7975 5565| 483 , | 1870
208	18 1822 4 18 7975 5565| 26 , | 18 1145 3764 109
208	3299| | 18 1822 4 18 7975 5565
208	3299| 10 , 292 , 4 , | 34453
208	3299| 10 , 292 , | 18 146 60113
208	3299| 10 , 292 , 6 , | 154085 14336 4 1872
210	2245 113060| 4 , | 5851
211	402 709 154 15733 4 18| 6 , | 3040
211	1786| 10 436 , 13 , | 402 709 154 15733 4 18
211	26328| 1652 , | 18 904 1773
211	26328| 1652 , 1064 , | 7 1238
211	26328| 1652 , 136 , | 18 1761 4840
211	1786| 10 436 149 , | 27483
212	3431| 132 , | 18 11830
212	8523| 2703 , 26 , | 7 5439 7114
213	7 1252 3897 3687| 28 , | 151 152 204
214	7 1608 4 1920| 216 2857 , | 9760 2349
214	404| 1130 , 401 , | 5310
214	404 1062 429| 606 , | 18709 257
216	7 33990 1149| 112 , | 3967 1021 8390 26 2017
216	7 33990 1149| 132 , | 7 933
216	253| 661 , 5552 , | 7 33990 1149
216	253| 661 , 5552 , 26 , | 3967 5474
217	4179| 1719 , 28 , | 88021 1773 7002 26 6686
217	4179| 1719 , 26 , | 7 3353
217	4179| 1719 , | 4748
218	20727| 894 , 28 , | 830
218	20727| 894 , 4 , | 10911 5876
218	20727| 136 , | 4981 4150
219	55682 7584| 10 , | 9498 570
219	55682 7584| 10 , | 253
220	253| 338 , 1125 , | 2426
220	253| 338 , 1125 , 26 , | 4129
220	253| 338 , 1125 , | 402 709
220	465 470 427| 404 10 1655 2 , | 18 2198 333
221	253 1685| 26 , | 1523 187
221	253 1685| 483 , | 5719
222	154090 154091| 13 , 26 , | 151 738
222	154090 154091| 13 , 132 , | 3451 756
222	154090 154091| 13 , | 1331
222	154090 154091| 13 , 482 , | 18 1078
223	253| 10 , 2193 , | 5053
223	253| 10 2193 6 , | 4013
224	404| 433 , 401 , 147 , 4 , | 18 8839 10597 123
224	1464| 26 , | 10603
225	11220| 216 , 10 , 19731 , 149 , 12969 , | 7 2602 3047 5242
225	11220| 216 , 10 , 19731 , 26 , | 5612
225	11220| 216 , 10 , 19731 , 929 , | 22356
225	11220| 216 , 10 , 19731 , 49 , | 18 732
226	253 10 5870| 149 , 121 , 6675 , 42 , | 10325 4 18 297
226	253 10 5870| 149 , 121 , | 18 1726 154 6021
226	253 10 5870| 6 , | 1121 1122 1123 4 1124
227	154093 154094| 10 35 2765 35 , 951 , | 262 42 904
227	154093 154094| 10 35 2765 , | 7 3684
227	154093 154094| | 3238
227	154093 154094| 49 , | 9913
228	598| 4 , 5787 , 35 , | 7 190 9447
228	598| 4 , 5787 , 26 , | 315
228	598| | 1872
228	598| 13 , | 18 4834
228	598| 4 , 5787 , | 808
228	598| 4 , 5787 , | 3789
230	1371 7 297 4 4165| 149 , 53522 444 132 , | 8188 4450
230	3791 3792 38842 91321 4 898| 132 , | 509
230	1371 7 297 4 4165| 26 , | 897
230	3791 3792 38842 91321 4 898| 754 , | 18 13126 4 18 1409
230	3791 3792 38842 91321 4 898| 754 , 7513 , 149 , | 1371 7 297 4 4165
231	18 129 42 2495 278 4 8423| 2 , | 18 2153
232	7 1362| 258 , 4 , 26 , | 10 1516
232	1805| 26 , | 2735 942
232	7 1362| 1670 , | 340 5522 4 523
232	7 1362| 258 , | 727 154 2735 293
233	630 28 154097| 10 2464 , 13 , | 7 6333 7551 7552
233	630 28 154097| 10 2464 , | 11880 900
234	2 10 390 4 18| 1685 , | 4056 154 224 12922 615
235	253 3713| 26 , | 2037
235	404| 5980 , | 253 3713
235	404| 5980 , | 18 14623 347
236	11140 154103 8220 4070 9629| 10 , 176 286 , 49 , 18 , 3950 , 49 , 149 , | 18 1068
236	11140 154103 8220 4070 9629| 10 176 286 4 , | 780 1625
236	11140 154103 8220 4070 9629| 28 , | 77 2865 4 8220 4070
238	3075| | 181
238	8685 1512| | 894 458
239	13520 1133| 149 201 , | 515 4 108764
239	13520 1133| 10 , 6676 , | 7 1742 1608 4 1105
239	13520 1133| 149 , | 4520
240	5271| 11957 , | 18 1164 4 253
240	5271| 11957 , | 1546
240	5271| 11957 , 49 , | 3349
240	10 28 830| 26 , | 5270
241	18 525 4 253| 28 , | 830
241	18 525 4 253| 132 , | 2578
241	10359 3389 40526 1313| 136 , | 1259 222
241	10359 3389 40526 1313| 894 , 132 , | 18 525 4 253
241	10359 3389 40526 1313| 35 , | 5790
241	10359 3389 40526 1313| 4 , | 17145 7473
242	9841 4 18 143| 6 , | 1536 226 4 2268
242	10356 6131| 10 1020 , | 9841 4 18 143
242	3698| 136 , | 18 151 152 2239
243	142 25387 206| 176 , 35 , | 390 4 18
243	142 25387 206| 176 , | 465 8307
243	2037| 443 675 , 13 , | 2675 154108
243	142 25387 206| 49 , | 154107
243	2037| 443 675 , | 253
243	2037| 443 675 136 , | 16550
243	2037| 443 675 , 26 , | 18 1068
244	16133| 49 , | 256
244	142841 1012| 4 , | 154109 64536
245	15920| 2464 , | 4546 17767
245	15920| 2464 , | 20129
245	2404| 643 , | 18 376
245	15920| 2464 , | 4954 1213
245	15920| 2464 , 136 , | 3090
245	15920| 2464 , 557 , | 2773
246	11106 12922 14437| | 7225
246	70645| 2466 , 363 , 363 , 42 , | 11106 12922 14437
246	70645| 2466 , | 977 4077 1086
246	70645| 2466 , | 3684
246	70645| 2466 , 363 , 557 , | 18 154111
246	89420| 4 , | 154112 26 2037
247	7932 3073| 13 , | 377 27172 493
247	18 27336 3073| 26 , | 93202
248	7 968 154 7471 2853| 610 , | 1570
248	7 968 154 7471 2853| 4 , | 16643
248	7 968 154 7471 2853| 610 , | 808
248	7 968 154 7471 2853| 610 , 149 , | 1870
248	7 968 154 7471 2853| 610 , | 256
249	5139| 136 , | 5176
249	5139| 35 , | 18 7554
249	993 1755| | 5139
251	18 465 2196| 2723 , 136 , | 1078 26 18 183 184
251	18 465 2196| 2723 , | 3882 9909
251	18 465 2196| | 18 303 262
251	18 465 2196| 566 , | 7829
251	245 972| 59822 , 42 , 4862 , 149 , | 2703 2735 5604
251	245 972| 59822 , | 253
251	18 465 2196| 26 , | 462
251	245 972| 59822 , | 6508
251	7 1784| 149 , | 512
252	18 34692 6232| | 3217
252	18 34692 6232| 26 , | 23144 23145
252	7 154114 154115| 26 , | 18 34692 6232
252	7 154114 154115| 26 , | 8446 1021
254	1890| 149 , | 2453 93
254	256| 216 , 2624 , | 1890
254	256| 216 , 2624 , | 12092
255	363 93 2| 10 , | 640
255	363 93 2| 10 , | 367
255	640| 338 , 35 , | 977 2526 2353
255	363 93 2| 432 1639 , 10 1539 132 , | 7 980 8897
255	640| 338 , 35 , | 5648
255	363 93 2| 432 1639 , 10 1539 , 6 , | 7 113 2526
255	640| 338 , 136 , | 11703
255	363 93 2| 10 , | 3666 2154
255	363 93 2| 10 , 4 , | 3059 288 2842
256	18 10437 463| 10 1806 , 49 , | 2658 4843
256	18 10437 463| 10 1806 , | 5859 2759
256	18 10437 463| 28 , | 21970 204 26 21968
257	154117| | 3435
257	154117| | 253
257	18 39002 4 7 1764 850 7387 1644| 719 , | 154117
258	18 884 3898| 1076 , 26 , | 27 1965
258	18 884 3898| 1076 , 1524 , | 18 2194
258	18 884 3898| 1076 , | 253
258	465 1036| 35 , | 696 5135 5136
258	465 1036| | 713 4 5137
258	18 884 3898| 1076 , 13 , | 3537
258	18 884 3898| 1076 , | 253
259	6703 24445 4 10080| 1866 , | 18 109 875 4 18 55 9180 3479
259	6703 24445 4 10080| 1866 , 13 , | 1682
260	18 4502| 2348 , 257 , 258 , 1090 286 , | 18 4200 154 2285
261	142 9183 1154 4 18 1631 154| 49 , 18 , 323 , 325 , 156 , | 347 132 7158
262	7 37254 1631| 26 , | 28566
262	7 37254 1631| 28 , | 830
262	7 37254 1631| 10 1551 821 132 , | 1219
262	7 37254 1631| 176 , | 253
262	7 37254 1631| 176 , 5467 , | 13995
262	7 37254 1631| 176 , 5467 , 28 , | 7 3666 3479
262	7 37254 1631| 6 , | 7 570 423
264	18 146 4 7| 27107 , | 18 18954 1356
264	615 4 18| 4 , | 4245
264	18 146 4 7| 27107 , 4 , | 18 27303 20370
264	7 2279 1781| 427 , | 615 4 18
265	245 15049| 149 , | 1781 444
266	253 1551 533| 2452 , 6 , | 333
266	343 709 795| 1413 , 252 , | 253 1551 533
266	253 1551 533| 2452 , 26 , | 1217 15583
266	7 1382 470| 4 , | 18 4283 6626
266	7 1382 470| 4 , | 15128
266	7 1382 470| 136 , | 8014
266	343 709 795| 1413 , 136 , | 7 464
267	154120| 1806 , 363 , | 17235
269	154123 2015 154124| 1615 , 49 , | 154125 117473 154126 26 315
270	8661 1644| 13 , | 6757 10666
270	3047| 26 , | 2037
270	8661 1644| 42 , | 26616 39552
270	3047| 26 , | 2037
271	6459 2770 26 1111| 934 , 6722 , 26 , | 6612
271	6459 2770 26 1111| 934 , | 7 6692 522
271	6459 2770 26 1111| 26 , | 24077 388
272	2279 2280 3796| 2464 , | 7 540 4 10912 3589
272	2 176 404| 136 , | 100760
272	2279 2280 3796| 45 , 12540 , 149 , | 2017
273	12136 74344| 792 , | 18 5852 469
273	3885 1078| 1399 , 1 , | 338 216
274	18 9895| 694 , 1399 , | 468
274	18 9895| 694 , 1399 , 149 , | 18 40249 1151
274	18 9895| 694 , 1399 , 132 , | 2591
274	18 9895| 694 , 1399 , | 245 2190
274	18 9895| 694 , 1399 , | 5206 2551
274	18 9895| 694 , 1399 , | 7 5977
274	18 9895| 694 , 1399 , 4 , | 85796 1968
275	18 1522| 216 , 10 792 6 , | 18 1595 1086
275	18 1522| 216 10 792 , 26 , | 338 1133
276	527| 26 , 2289 , 6 , | 18 2215
276	527| 26 , 2289 , 49 , | 7 1078
276	7 7784 334| 1020 , | 1291 38228
276	527| 26 , 2289 , 26 , | 1752 335
276	7 7784 334| 792 , | 808
276	527| 26 , 2289 , | 831 135
277	7 145 13621| 26 , | 705 154 3831 1721
278	45 10 3713| 660 , 26 , | 7 6009
278	570 423| 243 , 4 , | 154131 154132
278	45 10 3713| 660 , | 225
278	570 423| 243 , | 18 6620
282	7 18110 6144 367| 951 , | 18 261 4 37133
282	18 342 216| 3939 , 3216 , 42 , 2860 , | 35430 154069
283	31196 3232| 10102 , 35 , | 7 2674 1595 4222
283	31196 3232| 10102 , | 253
283	1134 4688| 64688 , | 977 4532
283	1134 4688| 64688 , | 58518
283	1134 4688| 64688 , 6 , 610 , | 31196 3232
283	31196 3232| 10102 , 132 , | 7 1903 4 8419 885
284	3210| 26 , | 619
284	3210| 1434 , | 181
284	3210| 1434 , 149 , | 4343 20255
285	808| 10 4859 , | 18 217
285	808| 10 4859 , | 2390 149 18
286	727 660 735| 1774 , | 122 5506 4 4294
286	253 281| 1387 , 1774 , 483 , | 727 660 735
287	3698 4 18| 4 , | 430 4708 846
287	3698 4 18| 4 , | 1232 154134
287	3698 4 18| 26 , | 32684
288	2017 515| 323 , 338 , 586 , 11286 , | 154136 5936 228 3941
288	2017 515| 323 , 338 , 586 , 11286 , | 2578 136 2017 14269 154135
288	11703| 216 , 10 , 16084 286 , | 2017 515
288	2017 515| 26 , | 658
288	2017 515| 557 , | 6226
288	2017 515| 323 , 338 , 586 , 11286 , 132 , | 18 581
289	7 34587| 136 , | 154139
289	7 34587| 26 , | 315
289	7 423 4 7 5334 10861 570| 3656 , 49 , | 108
289	7 423 4 7 5334 10861 570| 3656 , 149 , | 1872
289	8198 154137| 149 , | 7 34587
289	7 34587| 4 , | 11424
290	45 10 694| 149 , | 18 1619
291	7 17274 16352| 10 , 776 , 4 , | 7416 228 2661
291	7 17274 16352| 10 , 776 , 35 , | 7 6428
292	18 27527 4 712| 216 , 694 , 11291 , | 7 113 4288 1017
292	598| | 9293
293	427 338 555| 814 , | 18 855 4 62
293	427 338 555| | 18 4365
293	18 2414 1086| 4 , | 427 338 555
294	3992 42 1050| 10 , 7776 , 216 , 1886 , 401 , | 338 376
294	3992 42 1050| 10 , 7776 , 258 , | 484 8784
295	18 2239| | 18 1741 66658
295	18 2239| 6 , | 454 1512 4563
295	18 2239| 4 , | 18 1519 826 143
295	18 2239| | 18 998 104028
297	18 4801| 1619 , | 245 138111
297	18 4801| 1619 , | 1121 8551 30774 4 1682
298	6013| 434 , 132 , | 92717 154143
298	6013| 434 , 35 , | 7 1069 2168
298	7 254 4132| 26 , | 154142
299	1755 2652| 4 , 4836 , 6 , 2183 , 26 , | 18 904 1773
299	1755 2652| 4 , 4836 , 6 , 2183 , | 779
299	1755 2652| 4 , 4836 , 26 , | 18 1363 4 1772
299	1755 2652| 4 , 4836 , | 3040
299	1755 2652| 13 , | 18 3352
299	1755 2652| 26 , | 18 904 1773
299	18 973| 1062 , 856 , 1685 , | 7 1792
299	18 973| 1062 , 856 , 1685 , 432 , | 1755 2652
299	1755 2652| | 701 17822
299	1755 2652| 149 , | 245 1763
300	15874 22303| 10 6832 , 23049 , | 26381
300	808| 3590 , 112 , | 18 3520
300	808| 3590 , | 7 9058
300	7 1162 423 4 18| 144 , | 7 4136 4618
300	15874 22303| 10 6832 , 26 , | 3102
300	15874 22303| 10 6832 149 , | 7 4151
300	15874 22303| 10 6832 , | 808
301	216 7 1744| | 18 18481
301	216 7 1744| 854 286 , 132 , | 34075 2234 26 365
301	216 7 1744| 854 286 , 35 , | 7 7843 1722
302	150471| 216 , | 1872
302	18 343 222| 176 , | 7 2765 15413 2396
302	150471| 216 , 26 , | 2037
302	13779| 26 , | 2746 42 108
302	150471| 216 , | 3666 123 1883
303	7 968 154 7471 2853| 610 , | 1570
303	7 968 154 7471 2853| 4 , | 16643
303	7 968 154 7471 2853| 610 , | 808
303	7 968 154 7471 2853| 610 , 149 , | 1870
303	7 968 154 7471 2853| 610 , | 256
306	3102| 571 , 26 , | 6414
306	3102| 571 , | 20433
306	3102| 571 , 149 , | 1561
306	3102| 694 1109 26 , | 2716
306	3102| | 1870
306	3102| | 2037
306	3102| | 1872
307	1593| 149 , 9620 , 42 , 499 , | 404
307	1593| 149 , 9620 , 42 , 499 , | 1579 45
307	1593| 149 , 9620 , | 462
307	135| | 5214 2153
307	5214 2153| 13 , | 874 4 462 154 2384
307	5214 2153| 132 , | 1593
307	1593| 149 , 9620 , | 18 2487
308	245 4227| 1434 , 42 , 347 , 136 , | 154146 26 1111
308	245 4227| 1434 , 42 347 35 , | 7 43 2779
308	245 4227| 1434 , 814 , | 18 1614 431
310	181| 597 3123 8591 132 , | 2578 374
310	181| 597 3123 8591 28 , | 830
310	11361| 4 , | 3212 9244
311	18 1188 1911 615| 4 , | 370 8814
311	18 2495 2550 358| 4746 , | 2503
312	26201 1457 154149| 2990 , | 18 470 10772
312	26201 1457 154149| 28 , | 18 1513 16358 4148
312	26201 1457 154149| 136 , | 2518 3090 282
314	404| 10 , 7991 , 42 , | 1755 1399
314	404| 10 , 7991 , 26 , | 1786
315	253 3713| 26 , | 2037
315	404| 5980 , | 253 3713
315	404| 5980 , | 18 14623 347
316	3102| 571 , 26 , | 6414
316	3102| 571 , | 20433
316	3102| 571 , 149 , | 1561
316	3102| 694 1109 26 , | 2716
316	3102| | 1870
316	3102| | 2037
316	3102| | 1872
317	1664| 26 , | 1523 727
317	1664 972| 216 10 601 , | 1664
317	1664| 149 , | 727
317	1664| | 1395 10 2464
317	1395 10 2464| 28 , | 8565
319	18705| 132 , | 3075 2019
320	362 18 469| 216 15364 , | 253 125
320	362 18 469| 216 15364 , | 874 1225 4860
320	245 31132| 1109 , | 1050
320	245 31132| 1109 , 26 , | 1077
321	253 869| 93 , 4 , | 217
321	253 869| 149 , | 6177 4371 226
322	45 10 1555| 6 , 13 , | 7 14702 31104
322	4894 1207| 149 , 216 , | 2211 6131
322	18 1045 1046 4 3737| 671 , | 4894 1207
323	22939 460| 42 815 28 , | 831 7084 132 408 409
323	22939 460| 42 815 13 , | 7 6285
323	553 554| 854 286 , 136 , | 10920
323	553 554| 854 286 , 643 , | 18 3164
324	18 932 5525| 26 , | 154154
325	3101| 5552 , 26 , | 38260 1145 3764 26 1870
325	253 606| 28 , | 5049
325	253 606| 136 , | 18 3101
326	18 8744 4 18 8277 4260| 1465 , | 7 27770 1148
326	5790 11489| 35 , | 4052 1241 4682 21577
326	245 86507| 10 406 , 871 , | 18 8744 4 18 8277 4260
327	1151 1152| 1555 , 2 , 775 , 1387 , 216 405 , 28 , | 18 1130 4 18 6770 946
327	1151 1152| 1555 , | 9032
328	89923| 136 , | 667 143
328	89923| | 4546 217
329	18 900 4 7 5525 516| 26 , | 5657
329	18 900 4 7 5525 516| 13 , | 17872
329	18 224 39597 282| 26 , | 14541
330	18 109 154155| 2439 , 7 , 6883 , 6 , | 245 972
330	18 109 154155| 2439 , 7 , 6883 , 13 , | 7 4153
330	18 109 154155| 2439 , 7 , 6883 , | 1690 9258
331	1050 42 727| 13 , | 18 1085
334	973| 23601 , 401 , | 1400 21832
334	973| 23601 , 13 , | 1121 10961 12990 4 4445
336	2442 2443 427| 292 , 149 , | 3711 26 2578
336	2442 2443 427| 292 , 679 , | 7 201
336	2442 2443 427| 292 , | 245 4730
336	2442 2443 427| 292 , 6 , | 245 46941
336	8039| 26 , | 2426
336	8039| 549 , | 18 3055 544
336	598| 10 , 1061 , 2 , 26 , 549 , | 2442 2443 427
336	2442 2443 427| 292 , 149 , | 7 971
337	509 2 1395| 285 1411 , 132 , | 3233 4 5439 3126
337	509 2 1395| 285 1411 , 13 , | 735
337	509 2 1395| 285 1411 , | 154156 3103
337	1664 2987 1283 2988| 427 , | 509 2 1395
338	775 484 8784| 10 1980 , 887 , 26 , | 10 1794
338	775 484 8784| 10 1980 , 887 , 347 , 26 , | 16630 322
338	6220| 1652 , | 16630
338	775 484 8784| 10 1980 , | 16630
338	6220| 1652 , 26 , | 1050
338	6220| 1652 , | 18 1072
339	253 472| 1318 , | 8210
339	2352 2 253| | 253 216 436
339	253| 243 , | 2017
339	253 472| 1318 , 42 , | 423 4 18 421
339	253| 28 , | 7414 20708 1438 4 3360
339	18 5314 2635| 325 , | 2352 149 216
339	7 1420 3359 1098| 2 , | 10 7 4115
339	253| 243 , | 4546 217
339	7 4546 2313 49 18| 28 , | 32284 7872
339	253| 243 , 26 , | 13643
340	11814 4743 28 9188 31740| 26 , | 31741 1963
340	142 7838 4 67169| 10 6653 , | 21440 141900
340	142 7838 4 67169| 10 6653 28 , | 11814 4743
341	18 1428| 10 719 132 , | 848 154 904 905
341	18 1428| 10 , 719 , 149 , | 7 8791 1359 191
342	253 1299| 149 , 4 , | 3502 5039
342	253 1299| 149 , | 253
342	830| 26 , | 12782
343	1743| 1795 , | 5758 267
343	1743| 28 , | 18 1576
343	1743| 1481 , | 32282 333
343	1743| 4 , | 39983 30996
344	7 22153 1087 4 18 973 154| 45 , 216 , | 785 136 18 5730
344	18 8616 3898| 136 , | 2 37
345	7 6002 7179| 253 144 , 37241 , 252 , | 253 10 91
345	45 420 286| 26 , | 1523 1872
345	45 420 286| 4 , | 154160
345	45 420 286| 26 , | 18 5156 836
346	1410 7 4524| 149 , | 610 1673 4 10916
346	55460 2277 11576| 26 , | 18 10862
348	154162| 42 , 2464 , | 15576
348	6820| 285 , | 2712 11347
348	6820| 285 , 26 , | 256
348	6820| 285 , 149 , | 1762
348	154162| 26 , | 18 297 4 16636
349	1121 1122 1123 4 1124| 4 , | 1690 7665
349	1121 1122 1123 4 1124| | 18 701 16719
350	14249| 10 756 , | 1872
350	14249| 10 756 26 , | 23530
351	430| 10 , 2723 , 136 , | 7422
351	430| 10 , 2723 , | 7 145 4558
352	22307 154164 4 3737| 10 , 1326 , 42 , 3939 216 , | 17862
352	22307 154164 4 3737| 10 , 1326 , 42 , 3939 216 , 26 , | 18 154165 30636 7908
352	22307 154164 4 3737| 10 , 1326 , 26 , | 717
353	129 4 18 3963 4545| 149 , | 245 3820
354	18 146 10720| 136 , | 21196
354	3656 149 18 183 184| 808 144 , | 18 146 10720
355	6299| | 18 391
355	6299| 401 , | 7 154166 26496 4 284
355	6299| 42 , 9220 , 149 , | 829 338
355	2892 172 26 18035| 10 3912 , 13 , | 55960 2462
356	18 4893| 728 , 132 , 28 , | 1595 4326
357	35915 49446| 258 , | 18 1834
357	35915 49446| 136 , | 15800 8415 1055 4187
358	18 112254 508| 10 , 10 2908 , 894 , | 256
358	18 112254 508| 10 , 10 2908 , 894 , 28 , | 1180
358	18 112254 508| 10 , 10 2908 , 894 , 4 , | 18419 30652 512
359	253| 10 , | 533
360	404| 2876 , | 727 154 272 2175
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , 11256 , 13 , | 48611 7442
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , 11256 , | 18 2338
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , 4 , | 18 6970 946 154 124
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , 13 , | 154169
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , 26554 , 4 , | 10000 2179 7442
361	253| 1802 , | 874 4633 19252 4497
361	253| 1802 , 1306 , 6 , | 18 946 4 6970
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , | 10000 2179 7442 4 3844
361	253| 1802 , 42 , 10 , 1262 , 26 , 2360 , 26554 , | 41761 49220
362	253 1688| 49 , | 306 204 26 5803
363	1461| | 18 154170 3189
